transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
203981,760,Yes,1273,5195,Mobile,2025-08-17 03:08:18+00:00,False
203982,679,Yes,2725,4100,POS,2025-08-15 19:25:51+00:00,False
203983,224,Yes,1391,6193,Mobile,2025-08-08 19:34:46+00:00,False
203984,145,No,2379,8713,Web,2025-08-04 13:57:43+00:00,False
203985,595,Yes,749,95873,Mobile,2025-08-06 18:05:05+00:00,False
203986,241,No,1692,11812,Web,2025-08-11 02:17:46+00:00,False
203987,626,Yes,1975,13064,Web,2025-08-21 19:49:26+00:00,False
203988,253,Yes,1528,4393,Web,2025-08-18 08:16:58+00:00,False
203989,560,Yes,473,11169,Web,2025-08-03 14:32:52+00:00,False
203990,641,Yes,2244,11554,POS,2025-08-17 02:16:33+00:00,False
203991,233,Yes,1429,20893,POS,2025-08-02 19:18:51+00:00,False
203992,363,No,2923,27726,Web,2025-08-19 10:55:57+00:00,False
203993,552,Yes,802,4896,ATM,2025-08-04 10:34:58+00:00,False
203994,710,Yes,697,224986,Web,2025-08-14 09:06:51+00:00,True
203995,740,Yes,1692,3908,Web,2025-08-10 10:38:34+00:00,False
203996,667,No,588,6038,Mobile,2025-08-03 06:39:28+00:00,False
203997,676,Yes,221,12827,Mobile,2025-08-07 17:27:13+00:00,False
203998,796,No,276,2518,Web,2025-08-12 09:07:39+00:00,False
203999,778,Yes,2709,9311,Mobile,2025-08-16 01:34:09+00:00,False
204000,461,Yes,2390,12436,Mobile,2025-08-05 13:03:50+00:00,False
204001,140,Yes,2275,27961,Mobile,2025-08-24 21:28:36+00:00,False
204002,207,Yes,2097,11251,Mobile,2025-08-07 10:56:20+00:00,False
204003,537,Yes,1917,3121,Web,2025-08-18 16:07:38+00:00,False
204004,557,Yes,1846,7572,POS,2025-08-21 12:44:15+00:00,False
204005,386,Yes,2058,7506,Mobile,2025-08-08 01:03:37+00:00,False
204006,778,No,850,2564,POS,2025-08-04 01:12:33+00:00,False
204007,754,No,737,11829,Web,2025-08-02 01:34:11+00:00,False
204008,134,Yes,2533,228496,Mobile,2025-08-02 21:22:03+00:00,True
204009,715,Yes,2110,12296,Mobile,2025-08-18 07:51:15+00:00,False
204010,114,Yes,2902,30710,Mobile,2025-08-20 18:13:32+00:00,False
204011,740,Yes,2832,6004,POS,2025-08-10 17:05:22+00:00,False
204012,476,Yes,2193,4589,POS,2025-08-06 19:50:58+00:00,False
204013,515,Yes,968,20645,Mobile,2025-08-04 15:59:13+00:00,False
204014,637,Yes,2455,8958,Mobile,2025-08-19 01:59:37+00:00,False
204015,463,Yes,2825,7696,POS,2025-08-14 11:45:20+00:00,False
204016,337,No,1743,20210,Mobile,2025-08-08 04:52:06+00:00,True
204017,102,Yes,2984,5275,Mobile,2025-08-16 13:42:08+00:00,False
204018,679,Yes,84,6953,POS,2025-08-17 08:19:30+00:00,False
204019,662,Yes,1206,3074,Mobile,2025-08-14 10:04:26+00:00,False
204020,746,No,1446,214697,Web,2025-08-20 09:21:39+00:00,False
204021,529,Yes,1805,8147,Web,2025-08-11 23:09:01+00:00,False
204022,756,No,2905,7776,POS,2025-08-11 18:26:15+00:00,False
204023,115,Yes,1457,12561,Mobile,2025-08-09 01:00:50+00:00,False
204024,559,Yes,2745,7482,Web,2025-08-24 00:35:22+00:00,False
204025,536,No,270,8194,Mobile,2025-08-10 00:15:35+00:00,False
204026,315,Yes,881,14689,ATM,2025-08-05 16:45:40+00:00,False
204027,598,Yes,207,6967,POS,2025-08-21 11:45:02+00:00,False
204028,626,Yes,399,14859,Mobile,2025-08-03 23:09:28+00:00,False
204029,769,Yes,2570,11122,POS,2025-08-11 11:13:21+00:00,False
204030,298,Yes,2717,18019,Mobile,2025-08-01 05:19:50+00:00,False
204031,343,Yes,2477,5528,Mobile,2025-08-19 06:51:24+00:00,False
204032,462,Yes,2501,25264,ATM,2025-08-07 08:35:58+00:00,False
204033,233,Yes,1965,6900,POS,2025-08-20 10:40:41+00:00,False
204034,685,Yes,538,12222,Web,2025-08-04 15:29:21+00:00,False
204035,695,Yes,2590,6916,Web,2025-08-04 09:45:50+00:00,False
204036,576,No,2327,160932,Web,2025-08-20 03:48:56+00:00,False
204037,196,Yes,1451,59575,Mobile,2025-08-16 21:15:33+00:00,False
204038,356,Yes,1304,7578,POS,2025-08-07 17:54:46+00:00,False
204039,292,Yes,2681,206937,Web,2025-08-13 01:54:08+00:00,False
204040,181,Yes,2538,6808,Mobile,2025-08-14 10:13:11+00:00,False
204041,361,Yes,238,6731,POS,2025-08-15 14:25:57+00:00,False
204042,439,Yes,2449,4439,Web,2025-08-20 05:24:54+00:00,True
204043,548,Yes,1721,292356,Mobile,2025-08-08 09:36:17+00:00,False
204044,683,Yes,1350,4867,Mobile,2025-08-05 17:31:07+00:00,False
204045,184,Yes,1153,5575,POS,2025-08-19 05:41:34+00:00,False
204046,686,No,145,6916,Mobile,2025-08-10 23:52:02+00:00,False
204047,107,Yes,1102,165045,Mobile,2025-08-17 10:33:40+00:00,False
204048,475,Yes,2443,3056,Mobile,2025-08-09 23:39:28+00:00,False
204049,299,No,2790,78530,Mobile,2025-08-01 22:20:21+00:00,False
204050,452,No,1449,4931,POS,2025-08-13 12:09:55+00:00,False
204051,786,Yes,2710,11886,Mobile,2025-08-19 21:42:39+00:00,False
204052,790,No,881,19275,POS,2025-08-10 14:02:26+00:00,False
204053,468,Yes,2963,3445,Web,2025-08-14 21:27:00+00:00,False
204054,700,No,2391,15137,Mobile,2025-08-22 06:21:29+00:00,False
204055,305,Yes,92,4979,Web,2025-08-06 03:45:15+00:00,False
204056,137,Yes,424,4523,Web,2025-08-14 05:35:25+00:00,False
204057,112,Yes,2613,3351,ATM,2025-08-15 22:24:37+00:00,False
204058,633,Yes,360,11865,Mobile,2025-08-07 02:08:24+00:00,False
204059,300,Yes,380,20123,Mobile,2025-08-21 08:06:22+00:00,False
204060,182,Yes,649,9546,Mobile,2025-08-18 16:46:05+00:00,False
204061,583,Yes,2681,2799,Mobile,2025-08-25 08:02:03+00:00,False
204062,395,Yes,1522,6464,Web,2025-08-19 22:16:30+00:00,False
204063,401,Yes,2576,10129,POS,2025-08-09 02:03:25+00:00,False
204064,610,Yes,122,4182,Web,2025-08-15 06:07:07+00:00,False
204065,703,Yes,2663,15406,Web,2025-08-12 15:17:16+00:00,False
204066,310,Yes,1248,12797,Web,2025-08-21 01:17:07+00:00,False
204067,454,Yes,2518,15776,Mobile,2025-08-24 10:37:35+00:00,False
204068,348,Yes,2581,103663,Mobile,2025-08-14 18:40:06+00:00,False
204069,203,Yes,493,5541,Mobile,2025-08-16 11:26:55+00:00,False
204070,671,Yes,700,9499,Mobile,2025-08-12 06:45:03+00:00,False
204071,770,Yes,151,18074,Mobile,2025-08-10 19:10:33+00:00,False
204072,619,Yes,1369,19935,Mobile,2025-08-08 03:41:49+00:00,False
204073,419,Yes,2230,16714,POS,2025-08-19 16:37:55+00:00,False
204074,507,No,2085,5869,POS,2025-08-05 10:39:47+00:00,False
204075,424,Yes,1191,6516,Mobile,2025-08-18 12:28:05+00:00,False
204076,515,No,1538,6224,Mobile,2025-08-05 03:08:46+00:00,False
204077,330,Yes,2100,3569,Mobile,2025-08-14 09:07:43+00:00,False
204078,713,Yes,2972,61358,Mobile,2025-08-04 07:54:49+00:00,False
204079,635,Yes,2873,7180,Mobile,2025-08-15 11:44:36+00:00,True
204080,298,Yes,15,4688,Mobile,2025-08-20 09:59:34+00:00,False
204081,343,Yes,2641,220127,Web,2025-08-18 01:15:17+00:00,False
204082,139,Yes,463,11127,POS,2025-08-08 08:01:37+00:00,False
204083,195,Yes,1759,20642,Web,2025-08-01 14:21:50+00:00,False
204084,654,Yes,1815,8635,Web,2025-08-06 17:20:56+00:00,False
204085,571,Yes,969,7663,Mobile,2025-08-06 16:25:04+00:00,False
204086,406,No,915,6352,POS,2025-08-05 03:06:48+00:00,False
204087,526,Yes,1152,284600,ATM,2025-08-18 08:00:07+00:00,False
204088,103,No,1031,5890,Mobile,2025-08-13 16:40:43+00:00,True
204089,369,Yes,2050,14681,Mobile,2025-08-03 05:01:36+00:00,False
204090,352,Yes,2103,11840,Mobile,2025-08-24 21:36:09+00:00,False
204091,404,Yes,1047,10006,POS,2025-08-20 03:33:26+00:00,False
204092,680,Yes,1373,8251,POS,2025-08-25 02:07:34+00:00,False
204093,353,No,1140,5226,Mobile,2025-08-10 05:03:55+00:00,False
204094,718,No,1142,15078,Mobile,2025-08-17 13:12:49+00:00,True
204095,558,Yes,739,4689,POS,2025-08-14 06:17:08+00:00,False
204096,223,Yes,442,3799,POS,2025-08-03 09:20:53+00:00,False
204097,742,No,1450,10235,Mobile,2025-08-12 15:14:24+00:00,False
204098,501,Yes,2773,220687,Web,2025-08-20 15:59:50+00:00,False
204099,299,Yes,1289,9432,ATM,2025-08-10 01:49:20+00:00,False
204100,751,Yes,2698,7205,Mobile,2025-08-16 10:38:24+00:00,False
204101,602,Yes,1947,13599,Mobile,2025-08-17 23:20:41+00:00,False
204102,446,Yes,1355,5782,Mobile,2025-08-11 02:11:16+00:00,False
204103,781,Yes,463,11699,Web,2025-08-15 23:23:24+00:00,False
204104,382,No,491,8291,Web,2025-08-17 14:14:57+00:00,False
204105,572,No,445,7826,POS,2025-08-23 22:59:36+00:00,True
204106,543,Yes,2431,9502,Web,2025-08-24 07:45:02+00:00,False
204107,616,No,992,68366,POS,2025-08-20 15:13:50+00:00,False
204108,702,Yes,1857,167320,ATM,2025-08-10 00:12:26+00:00,True
204109,275,Yes,113,9659,Mobile,2025-08-01 04:52:26+00:00,False
204110,792,Yes,2764,16263,Web,2025-08-09 07:03:26+00:00,False
204111,616,No,888,12655,ATM,2025-08-08 18:30:44+00:00,True
204112,635,No,2332,7666,Web,2025-08-18 19:22:04+00:00,False
204113,405,Yes,261,48371,Web,2025-08-13 11:22:15+00:00,False
204114,599,Yes,2520,4614,Mobile,2025-08-01 00:31:40+00:00,False
204115,322,Yes,340,6049,POS,2025-08-16 15:45:50+00:00,False
204116,399,Yes,730,8956,ATM,2025-08-02 13:34:22+00:00,False
204117,366,Yes,745,2112,Web,2025-08-08 21:47:13+00:00,False
204118,281,Yes,1625,228347,Web,2025-08-12 21:00:23+00:00,False
204119,452,No,2867,6783,Web,2025-08-25 21:02:15+00:00,True
204120,464,Yes,256,7290,Web,2025-08-10 20:35:50+00:00,False
204121,135,Yes,1634,10011,ATM,2025-08-07 23:26:34+00:00,False
204122,593,Yes,174,16247,POS,2025-08-08 11:04:47+00:00,False
204123,160,Yes,2083,2863,Web,2025-08-09 09:40:57+00:00,False
204124,364,Yes,781,5260,Web,2025-08-06 16:50:55+00:00,False
204125,540,No,809,6576,POS,2025-08-06 15:36:31+00:00,False
204126,323,No,382,3381,Mobile,2025-08-25 06:46:04+00:00,False
204127,163,Yes,1672,10101,Mobile,2025-08-05 19:48:42+00:00,False
204128,656,Yes,1006,244868,Mobile,2025-08-21 22:50:54+00:00,False
204129,592,Yes,712,17795,Web,2025-08-23 11:33:49+00:00,False
204130,576,Yes,2820,12258,ATM,2025-08-11 13:47:31+00:00,False
204131,227,Yes,765,10338,POS,2025-08-22 19:58:09+00:00,False
204132,326,Yes,420,19750,Mobile,2025-08-08 03:46:05+00:00,False
204133,606,Yes,2380,27976,Web,2025-08-24 06:51:24+00:00,False
204134,752,Yes,2051,131705,Mobile,2025-08-21 17:24:40+00:00,False
204135,184,Yes,824,14646,Web,2025-08-24 06:30:34+00:00,False
204136,629,Yes,2595,6358,Mobile,2025-08-18 23:25:31+00:00,False
204137,626,Yes,872,39062,Web,2025-08-19 05:31:54+00:00,False
204138,165,Yes,2572,9592,Web,2025-08-22 07:03:11+00:00,False
204139,728,Yes,519,9314,Mobile,2025-08-17 23:13:15+00:00,True
204140,610,Yes,533,8519,ATM,2025-08-18 02:22:30+00:00,False
204141,521,Yes,2447,13634,Web,2025-08-04 16:58:43+00:00,False
204142,747,No,2504,108968,ATM,2025-08-13 10:08:51+00:00,False
204143,482,Yes,1304,10837,Mobile,2025-08-20 07:23:21+00:00,False
204144,214,Yes,2078,5830,Mobile,2025-08-10 18:29:08+00:00,False
204145,391,Yes,2562,14411,Web,2025-08-12 21:14:55+00:00,False
204146,536,Yes,1099,137121,Mobile,2025-08-15 09:18:27+00:00,True
204147,502,Yes,1995,6734,Mobile,2025-08-10 02:12:10+00:00,False
204148,357,Yes,1646,25155,POS,2025-08-17 04:58:01+00:00,False
204149,629,Yes,2952,3890,Mobile,2025-08-13 23:25:24+00:00,False
204150,597,Yes,2508,8135,ATM,2025-08-06 21:14:14+00:00,False
204151,283,Yes,1349,14228,Web,2025-08-18 08:55:01+00:00,False
204152,485,Yes,538,4383,Mobile,2025-08-04 03:51:59+00:00,False
204153,657,Yes,1056,10333,Mobile,2025-08-04 14:08:05+00:00,False
204154,306,No,508,6632,Mobile,2025-08-05 07:33:52+00:00,False
204155,114,Yes,154,272659,Web,2025-08-20 11:31:57+00:00,True
204156,637,No,1228,6405,Mobile,2025-08-19 20:59:57+00:00,False
204157,375,Yes,2543,8421,Mobile,2025-08-17 12:18:47+00:00,False
204158,500,Yes,2745,2591,Mobile,2025-08-07 07:06:19+00:00,False
204159,612,Yes,993,154927,POS,2025-08-02 14:59:32+00:00,False
204160,206,Yes,1388,5532,Mobile,2025-08-14 15:54:49+00:00,True
204161,421,No,2216,28854,Mobile,2025-08-18 05:00:43+00:00,False
204162,648,Yes,2764,156659,Mobile,2025-08-16 11:56:47+00:00,False
204163,675,Yes,1051,12428,Web,2025-08-07 21:22:52+00:00,False
204164,741,No,1355,3130,POS,2025-08-18 23:31:05+00:00,False
204165,560,Yes,2339,7548,Web,2025-08-05 15:07:44+00:00,False
204166,194,Yes,664,2390,Web,2025-08-14 20:45:26+00:00,False
204167,781,Yes,2715,5380,POS,2025-08-06 22:48:41+00:00,False
204168,174,Yes,1185,11340,Web,2025-08-22 13:08:47+00:00,False
204169,385,Yes,1044,14120,Web,2025-08-05 13:06:58+00:00,False
204170,172,No,1364,10929,Mobile,2025-08-12 03:15:27+00:00,False
204171,715,Yes,1914,3981,Web,2025-08-19 22:59:27+00:00,False
204172,168,Yes,1666,297196,Mobile,2025-08-12 20:49:56+00:00,False
204173,119,No,2773,8881,Web,2025-08-18 18:52:19+00:00,False
204174,109,Yes,2721,5334,Web,2025-08-02 13:51:36+00:00,False
204175,553,Yes,558,10282,Web,2025-08-10 19:10:41+00:00,False
204176,358,Yes,449,7753,Web,2025-08-16 21:19:34+00:00,False
204177,466,Yes,432,4281,Web,2025-08-04 12:12:45+00:00,False
204178,483,Yes,2746,9549,POS,2025-08-12 22:18:01+00:00,False
204179,744,Yes,786,3994,Mobile,2025-08-12 18:17:42+00:00,False
204180,563,Yes,409,4188,Mobile,2025-08-09 06:36:25+00:00,False
204181,755,Yes,2771,5661,Web,2025-08-15 07:57:18+00:00,False
204182,492,Yes,2153,9726,Mobile,2025-08-13 01:24:27+00:00,False
204183,324,No,669,22467,POS,2025-08-21 09:26:36+00:00,False
204184,714,Yes,257,18812,Mobile,2025-08-25 18:21:29+00:00,False
204185,104,Yes,627,4198,Web,2025-08-03 15:53:23+00:00,False
204186,480,Yes,991,152658,Mobile,2025-08-11 07:48:07+00:00,True
204187,411,Yes,291,7057,Mobile,2025-08-01 18:26:06+00:00,False
204188,254,Yes,1248,6331,Mobile,2025-08-22 20:16:29+00:00,False
204189,732,Yes,2469,8808,Mobile,2025-08-20 11:16:55+00:00,False
204190,436,Yes,2800,240164,Web,2025-08-10 10:49:10+00:00,False
204191,418,Yes,2152,4450,POS,2025-08-03 07:21:59+00:00,False
204192,564,Yes,1179,6095,Web,2025-08-13 00:45:22+00:00,False
204193,572,Yes,1556,5512,POS,2025-08-04 15:08:43+00:00,False
204194,249,Yes,1549,8210,Web,2025-08-18 06:33:46+00:00,False
204195,367,Yes,2081,12021,Web,2025-08-25 00:30:00+00:00,False
204196,208,Yes,195,8602,Web,2025-08-24 09:53:46+00:00,False
204197,382,No,724,30452,Mobile,2025-08-23 18:55:45+00:00,False
204198,433,Yes,202,167154,Mobile,2025-08-13 00:24:44+00:00,False
204199,401,No,2597,246817,POS,2025-08-01 15:21:51+00:00,False
204200,632,Yes,1443,15258,Mobile,2025-08-09 07:09:16+00:00,False
204201,498,Yes,897,139209,POS,2025-08-11 14:44:41+00:00,False
204202,186,Yes,2320,67702,POS,2025-08-23 20:55:15+00:00,False
204203,414,Yes,77,7546,Web,2025-08-12 09:12:01+00:00,False
204204,660,No,2249,210523,Mobile,2025-08-06 23:12:37+00:00,False
204205,683,Yes,1355,9606,Mobile,2025-08-15 11:18:06+00:00,False
204206,185,Yes,2308,3612,Web,2025-08-05 17:48:00+00:00,False
204207,408,Yes,2127,17945,Web,2025-08-19 05:55:46+00:00,False
204208,382,Yes,2196,112398,Mobile,2025-08-03 10:19:45+00:00,False
204209,581,No,473,10649,Mobile,2025-08-15 02:24:18+00:00,False
204210,440,Yes,1494,12850,Web,2025-08-12 01:06:16+00:00,False
204211,578,Yes,776,6791,POS,2025-08-11 16:57:24+00:00,True
204212,641,Yes,320,22685,POS,2025-08-17 23:53:44+00:00,False
204213,701,No,554,1931,Web,2025-08-23 01:08:12+00:00,False
204214,585,Yes,16,14285,Mobile,2025-08-19 23:02:09+00:00,False
204215,183,No,1318,13511,POS,2025-08-03 22:20:26+00:00,False
204216,676,No,1593,8275,Mobile,2025-08-06 20:13:24+00:00,False
204217,177,Yes,1603,7102,Web,2025-08-05 00:49:23+00:00,False
204218,736,Yes,2466,8248,Web,2025-08-08 03:36:03+00:00,False
204219,274,Yes,1815,138581,ATM,2025-08-05 17:25:51+00:00,False
204220,225,Yes,2237,6127,Mobile,2025-08-07 01:12:00+00:00,False
204221,420,Yes,525,9026,Web,2025-08-05 12:59:11+00:00,False
204222,436,Yes,880,6568,Mobile,2025-08-22 00:35:20+00:00,False
204223,461,Yes,137,171548,POS,2025-08-08 16:17:51+00:00,False
204224,384,Yes,119,54906,Mobile,2025-08-25 06:55:10+00:00,False
204225,748,Yes,2623,15063,Web,2025-08-15 01:06:14+00:00,False
204226,658,Yes,1350,7011,Web,2025-08-22 21:54:32+00:00,False
204227,464,Yes,126,7406,Web,2025-08-06 12:59:42+00:00,False
204228,277,Yes,10,18538,POS,2025-08-15 03:28:26+00:00,False
204229,438,Yes,1761,240290,Web,2025-08-07 04:35:19+00:00,True
204230,345,Yes,2915,20195,POS,2025-08-22 22:42:31+00:00,False
204231,221,Yes,455,10270,Web,2025-08-10 02:21:22+00:00,False
204232,285,Yes,1464,14579,Mobile,2025-08-16 00:19:02+00:00,True
204233,184,No,1400,13632,Web,2025-08-25 02:55:31+00:00,False
204234,491,Yes,1489,9073,ATM,2025-08-17 00:24:43+00:00,False
204235,278,Yes,984,189273,Web,2025-08-14 16:40:12+00:00,True
204236,264,No,2819,10476,Mobile,2025-08-14 10:12:44+00:00,False
204237,153,Yes,1243,5265,Mobile,2025-08-12 00:32:23+00:00,False
204238,374,Yes,235,272227,ATM,2025-08-04 15:44:23+00:00,False
204239,277,Yes,1270,10451,Mobile,2025-08-21 15:31:33+00:00,False
204240,459,Yes,1038,9519,Web,2025-08-18 16:16:09+00:00,False
204241,402,Yes,2848,4303,Mobile,2025-08-02 05:46:01+00:00,False
204242,569,Yes,1988,4434,Mobile,2025-08-17 21:34:07+00:00,False
204243,642,Yes,1858,144111,Web,2025-08-15 12:00:40+00:00,True
204244,428,Yes,202,10075,Web,2025-08-02 21:28:00+00:00,False
204245,428,Yes,1073,8204,Web,2025-08-04 01:27:07+00:00,False
204246,518,Yes,643,7669,ATM,2025-08-18 06:11:11+00:00,False
204247,762,Yes,2915,118000,ATM,2025-08-12 15:05:20+00:00,False
204248,653,Yes,58,5622,Mobile,2025-08-12 13:37:25+00:00,False
204249,166,Yes,1726,6679,ATM,2025-08-01 17:06:24+00:00,False
204250,312,No,2235,9335,Mobile,2025-08-10 10:26:57+00:00,True
204251,511,Yes,677,8263,Mobile,2025-08-25 14:46:32+00:00,False
204252,136,Yes,1851,10353,Mobile,2025-08-08 18:23:14+00:00,False
204253,344,Yes,2868,7092,ATM,2025-08-16 06:52:27+00:00,False
204254,467,No,1905,4479,POS,2025-08-23 10:55:03+00:00,False
204255,110,Yes,1930,94607,Web,2025-08-05 05:38:27+00:00,False
204256,532,Yes,124,6109,Web,2025-08-25 23:49:25+00:00,False
204257,342,Yes,349,9286,Web,2025-08-22 09:35:25+00:00,False
204258,663,Yes,1106,4610,ATM,2025-08-15 15:07:15+00:00,True
204259,115,Yes,556,7755,Mobile,2025-08-23 17:09:53+00:00,False
204260,585,Yes,2978,3933,ATM,2025-08-03 18:58:01+00:00,False
204261,688,Yes,2640,5956,Web,2025-08-07 14:48:05+00:00,False
204262,409,No,48,7513,Mobile,2025-08-06 07:46:10+00:00,False
204263,345,Yes,2539,11019,Mobile,2025-08-07 11:53:34+00:00,False
204264,667,Yes,2332,10561,Mobile,2025-08-14 15:15:57+00:00,False
204265,734,No,144,7410,Mobile,2025-08-21 17:51:25+00:00,True
204266,278,Yes,906,58898,POS,2025-08-08 05:00:40+00:00,False
204267,630,Yes,2953,9267,Mobile,2025-08-06 18:50:07+00:00,False
204268,548,Yes,1911,6153,Web,2025-08-05 21:47:32+00:00,False
204269,751,Yes,2002,4928,Mobile,2025-08-22 12:22:00+00:00,False
204270,715,Yes,636,10615,Web,2025-08-13 18:21:36+00:00,False
204271,226,Yes,1180,9257,Web,2025-08-09 01:36:02+00:00,False
204272,370,Yes,2180,3908,Web,2025-08-06 21:18:40+00:00,False
204273,690,Yes,2719,16336,Mobile,2025-08-13 08:23:32+00:00,False
204274,236,Yes,567,5791,Mobile,2025-08-04 17:55:05+00:00,False
204275,104,Yes,980,9071,Mobile,2025-08-16 18:31:18+00:00,False
204276,178,Yes,2128,3523,Mobile,2025-08-05 21:00:43+00:00,False
204277,152,No,1277,4917,Web,2025-08-19 20:45:18+00:00,False
204278,460,Yes,616,17728,POS,2025-08-14 23:03:02+00:00,False
204279,767,Yes,569,176286,Mobile,2025-08-19 02:39:58+00:00,True
204280,511,Yes,13,23064,Mobile,2025-08-08 22:18:43+00:00,True
204281,674,Yes,1923,3653,Mobile,2025-08-04 16:50:07+00:00,False
204282,512,No,879,62521,Mobile,2025-08-12 15:58:43+00:00,False
204283,742,Yes,203,227284,Web,2025-08-06 10:10:53+00:00,False
204284,287,Yes,2350,4583,Mobile,2025-08-14 23:11:31+00:00,False
204285,182,No,1361,7822,Mobile,2025-08-07 21:47:57+00:00,False
204286,305,Yes,732,15095,Mobile,2025-08-05 19:10:13+00:00,False
204287,307,Yes,2554,5985,ATM,2025-08-18 23:28:00+00:00,False
204288,125,Yes,683,4067,Web,2025-08-02 14:54:39+00:00,False
204289,310,Yes,2086,157265,POS,2025-08-04 23:18:58+00:00,True
204290,667,Yes,2195,5506,POS,2025-08-05 16:43:01+00:00,False
204291,283,Yes,2406,3578,ATM,2025-08-23 00:58:07+00:00,False
204292,189,Yes,913,16159,Web,2025-08-20 19:25:58+00:00,False
204293,147,No,1590,10951,POS,2025-08-23 09:20:36+00:00,False
204294,405,Yes,1928,5691,POS,2025-08-16 17:19:23+00:00,False
204295,796,No,2499,8333,Web,2025-08-08 05:10:37+00:00,False
204296,169,Yes,635,12567,Mobile,2025-08-16 17:39:49+00:00,False
204297,450,No,812,11630,Mobile,2025-08-12 00:02:50+00:00,True
204298,322,Yes,228,13929,POS,2025-08-12 00:53:24+00:00,False
204299,740,Yes,2215,12412,Web,2025-08-08 17:45:35+00:00,False
204300,527,Yes,1250,34187,ATM,2025-08-17 05:09:44+00:00,True
204301,223,Yes,363,199659,Web,2025-08-25 17:04:51+00:00,False
204302,709,Yes,1741,12738,POS,2025-08-15 05:02:22+00:00,False
204303,163,Yes,1778,130025,Mobile,2025-08-04 14:37:34+00:00,False
204304,515,Yes,1247,3459,Mobile,2025-08-18 19:02:06+00:00,False
204305,276,Yes,1190,5939,Web,2025-08-21 04:48:04+00:00,False
204306,758,Yes,1253,19886,ATM,2025-08-19 12:06:24+00:00,False
204307,733,Yes,2367,6895,Web,2025-08-17 15:14:23+00:00,False
204308,714,Yes,1061,7365,Web,2025-08-06 23:58:29+00:00,False
204309,771,Yes,2077,5210,Mobile,2025-08-03 06:15:47+00:00,False
204310,622,Yes,2114,4956,Web,2025-08-06 05:35:17+00:00,False
204311,632,Yes,205,202359,Web,2025-08-13 17:50:22+00:00,False
204312,402,No,2694,9444,Mobile,2025-08-09 11:17:14+00:00,False
204313,544,Yes,974,5156,Mobile,2025-08-21 03:56:24+00:00,False
204314,121,No,1740,109867,Mobile,2025-08-11 13:22:46+00:00,True
204315,408,No,2509,10212,Web,2025-08-10 21:41:09+00:00,False
204316,321,Yes,272,7936,Web,2025-08-16 19:24:10+00:00,False
204317,642,Yes,659,277782,Web,2025-08-08 23:55:55+00:00,False
204318,451,No,1140,19474,Mobile,2025-08-19 13:28:55+00:00,True
204319,786,Yes,1661,5216,Web,2025-08-12 19:00:42+00:00,False
204320,506,Yes,2203,7693,Mobile,2025-08-11 12:28:23+00:00,False
204321,691,Yes,513,167436,POS,2025-08-20 17:51:17+00:00,False
204322,209,Yes,2594,11454,Mobile,2025-08-17 09:32:19+00:00,False
204323,398,No,1257,72569,POS,2025-08-17 08:47:07+00:00,False
204324,335,Yes,1731,8021,ATM,2025-08-03 10:11:45+00:00,False
204325,569,Yes,2999,4476,Web,2025-08-07 12:46:01+00:00,False
204326,346,Yes,2685,8090,Web,2025-08-23 01:07:08+00:00,False
204327,384,Yes,2554,9472,ATM,2025-08-12 17:50:12+00:00,False
204328,525,Yes,344,8954,Mobile,2025-08-24 07:46:38+00:00,False
204329,464,Yes,1293,5482,Mobile,2025-08-21 11:43:56+00:00,False
204330,635,Yes,1393,20306,Mobile,2025-08-14 10:39:25+00:00,False
204331,201,Yes,111,2973,Mobile,2025-08-04 17:53:21+00:00,False
204332,787,Yes,1291,4070,Mobile,2025-08-14 19:23:20+00:00,False
204333,315,Yes,88,4012,Web,2025-08-21 04:18:53+00:00,False
204334,239,Yes,2372,25036,ATM,2025-08-23 07:02:40+00:00,False
204335,345,Yes,894,3782,Web,2025-08-02 01:15:31+00:00,False
204336,235,Yes,1272,9366,Mobile,2025-08-20 01:32:18+00:00,False
204337,278,Yes,1834,10118,Mobile,2025-08-14 09:22:46+00:00,False
204338,327,Yes,2229,7284,Mobile,2025-08-09 20:32:36+00:00,False
204339,559,No,161,11566,Web,2025-08-24 20:57:03+00:00,False
204340,211,Yes,1220,7255,Web,2025-08-14 01:48:11+00:00,False
204341,313,Yes,1768,2767,Mobile,2025-08-22 15:13:21+00:00,False
204342,336,Yes,2797,9281,Web,2025-08-02 09:05:56+00:00,False
204343,796,Yes,1233,173915,Web,2025-08-10 12:26:16+00:00,False
204344,586,Yes,1720,4845,Mobile,2025-08-06 22:26:00+00:00,False
204345,124,Yes,1435,4605,Web,2025-08-05 19:01:12+00:00,False
204346,266,Yes,436,11068,Web,2025-08-08 22:25:39+00:00,False
204347,596,Yes,2977,54802,Mobile,2025-08-13 13:54:10+00:00,False
204348,445,Yes,894,16423,ATM,2025-08-18 12:44:31+00:00,False
204349,504,Yes,415,5079,POS,2025-08-18 15:33:40+00:00,False
204350,725,Yes,277,10073,Mobile,2025-08-08 18:55:06+00:00,False
204351,590,No,2517,4546,Web,2025-08-08 23:02:58+00:00,False
204352,108,Yes,2538,248712,Web,2025-08-25 02:59:16+00:00,True
204353,281,Yes,1963,108093,Mobile,2025-08-16 19:33:41+00:00,True
204354,678,No,2155,6272,Mobile,2025-08-22 11:40:15+00:00,False
